"city","views","artist","first_popular","lat","lng"
"Berdyans'k","3016","Скрябін","https://www.youtube.com/watch?v=Xpmf7UQGZjM",46.7737707,36.8034779
"Berdyans'k","32376","ПТП","https://www.youtube.com/watch?v=NJVMJ37ffyk",46.7737707,36.8034779
"Berdyans'k","3221","Jerry Heil","https://www.youtube.com/watch?v=x05Z6SjLZF0",46.7737707,36.8034779
"Berdyans'k","105986","Алина Гросу","https://www.youtube.com/watch?v=s0pKsN4-jLs",46.7737707,36.8034779
"Berdyans'k","52","ОЛЬГА ГОРБАЧЕВА","https://www.youtube.com/watch?v=UYTy_NFyHpU",46.7737707,36.8034779
"Berdyans'k","102","Злата Огневич","https://www.youtube.com/watch?v=v7Zv3OeA_-8",46.7737707,36.8034779
"Berdyans'k","14740","Alyona Alyona","https://www.youtube.com/watch?v=RUx6JnDSNdc",46.7737707,36.8034779
"Berdyans'k","114758","Оля Полякова","https://www.youtube.com/watch?v=Eo-4AUBnpRg",46.7737707,36.8034779
"Berdyans'k","2020","Христина Соловій","https://www.youtube.com/watch?v=JGQLSObiTEQ",46.7737707,36.8034779
"Berdyans'k","6876","Pianoбой","https://www.youtube.com/watch?v=WlehDxoZ5Es",46.7737707,36.8034779
"Berdyans'k","59083","Без обмежень","https://www.youtube.com/watch?v=Esg-zJ29ReU",46.7737707,36.8034779
"Berdyans'k","2815","Антитіла","https://www.youtube.com/watch?v=0kExxJnXbQE",46.7737707,36.8034779
"Berdychiv","162332","Олег Винник","https://www.youtube.com/watch?v=NJVMJ37ffyk",49.9106591,28.5900313
"Berdychiv","101936","DZIDZIO","https://www.youtube.com/watch?v=PDaPqQd1Mns",49.9106591,28.5900313
"Berdychiv","3736","Антитіла","https://www.youtube.com/watch?v=0kExxJnXbQE",49.9106591,28.5900313
"Berdychiv","3827","Pianoбой","https://www.youtube.com/watch?v=WlehDxoZ5Es",49.9106591,28.5900313
"Berdychiv","12886","Roman Skorpion","https://www.youtube.com/watch?v=S9s0qvkY3qw",49.9106591,28.5900313
"Berdychiv","1963","Христина Соловій","https://www.youtube.com/watch?v=JGQLSObiTEQ",49.9106591,28.5900313
"Berdychiv","2846","Jerry Heil","https://www.youtube.com/watch?v=x05Z6SjLZF0",49.9106591,28.5900313
"Berdychiv","7949","Без обмежень","https://www.youtube.com/watch?v=Esg-zJ29ReU",49.9106591,28.5900313
"Berdychiv","2307","Скрябін","https://www.youtube.com/watch?v=Xpmf7UQGZjM",49.9106591,28.5900313
"Berdychiv","15732","TAYANNA","https://www.youtube.com/watch?v=WUecqqNXCw4",49.9106591,28.5900313
"Berdychiv","33460","ПТП","https://www.youtube.com/watch?v=NJVMJ37ffyk",49.9106591,28.5900313
"Berdychiv","33817","Ірина Федишин","https://www.youtube.com/watch?v=VYjrQY8PKzg",49.9106591,28.5900313
"Berehove","2585","Pianoбой","https://www.youtube.com/watch?v=WlehDxoZ5Es",48.1971868,22.6370954
"Berezhany","46355","Ірина Федишин","https://www.youtube.com/watch?v=VYjrQY8PKzg",49.4438882,24.9361397
"Berezhany","60201","Без обмежень","https://www.youtube.com/watch?v=Esg-zJ29ReU",49.4438882,24.9361397
"Berezhany","82945","DZIDZIO","https://www.youtube.com/watch?v=PDaPqQd1Mns",49.4438882,24.9361397
"Berezhany","50","Злата Огневич","https://www.youtube.com/watch?v=v7Zv3OeA_-8",49.4438882,24.9361397
"Berezhany","26563","Roman Skorpion","https://www.youtube.com/watch?v=S9s0qvkY3qw",49.4438882,24.9361397
"Berlin","160446","Boosin","https://www.youtube.com/watch?v=CTwiB1uw9sQ",52.5200066,13.404954
"Berlin","23107","Jerry Heil","https://www.youtube.com/watch?v=x05Z6SjLZF0",52.5200066,13.404954
"Berlin","329770","MARUV","https://www.youtube.com/watch?v=CTwiB1uw9sQ",52.5200066,13.404954
"Berlin","2533","Христина Соловій","https://www.youtube.com/watch?v=JGQLSObiTEQ",52.5200066,13.404954
"Berlin","17596","TAYANNA","https://www.youtube.com/watch?v=WUecqqNXCw4",52.5200066,13.404954
"Berlin","3682","Jamala","https://www.youtube.com/watch?v=B-rnM-MwRHY",52.5200066,13.404954
"Berlin","534980","LOBODA","https://www.youtube.com/watch?v=lfH17rgr_Xw",52.5200066,13.404954
"Berlin","56134","ТамерланАлёна","https://www.youtube.com/watch?v=Ln0pEzTp-bo",52.5200066,13.404954
"Berlin","45039","Бумбокс","https://www.youtube.com/watch?v=DZFetvNNg-E",52.5200066,13.404954
"Berlin","209781","Artik & Asti","https://www.youtube.com/watch?v=c7qR3cK8KBs",52.5200066,13.404954
"Berlin","2318","Скрябін","https://www.youtube.com/watch?v=Xpmf7UQGZjM",52.5200066,13.404954
"Berlin","331639","Ани Лорак","https://www.youtube.com/watch?v=PDm9HfLCagM",52.5200066,13.404954
"Berlin","118527","Океан Ельзи","https://www.youtube.com/watch?v=--Wokwe4-i0",52.5200066,13.404954
"Berlin","13455","Потап и Настя","https://www.youtube.com/watch?v=TlPTO6WstRU",52.5200066,13.404954
"Berlin","344247","Макс Барских","https://www.youtube.com/watch?v=rRsT-yxDb7E",52.5200066,13.404954
"Berlin","2644","Alyona Alyona","https://www.youtube.com/watch?v=RUx6JnDSNdc",52.5200066,13.404954
"Berlin","13610","Верка Сердючка","https://www.youtube.com/watch?v=fQX6qmLNamM",52.5200066,13.404954
"Bhubaneswar","146068","The Hardkiss","https://www.youtube.com/watch?v=8YwWMYEzhdI",20.2960587,85.8245398
"Bhubaneswar","39529","MONATIK","https://www.youtube.com/watch?v=BfFK1oQaO80",20.2960587,85.8245398
"Bhubaneswar","24723","Alyosha","https://www.youtube.com/watch?v=iyoakIm6R84",20.2960587,85.8245398
"Bhubaneswar","436936","Kavabanga Depo Kolibri","https://www.youtube.com/watch?v=ItL2EToQcKg",20.2960587,85.8245398
"Bila Tserkva","221209","The Hardkiss","https://www.youtube.com/watch?v=8YwWMYEzhdI",49.7967977,30.1310853
"Bila Tserkva","366917","Макс Барских","https://www.youtube.com/watch?v=rRsT-yxDb7E",49.7967977,30.1310853
"Bila Tserkva","6791","Ірина Федишин","https://www.youtube.com/watch?v=VYjrQY8PKzg",49.7967977,30.1310853
"Bila Tserkva","59389","ТамерланАлёна","https://www.youtube.com/watch?v=Ln0pEzTp-bo",49.7967977,30.1310853
"Bila Tserkva","37650","Оля Полякова","https://www.youtube.com/watch?v=Eo-4AUBnpRg",49.7967977,30.1310853
"Bila Tserkva","80","ОЛЬГА ГОРБАЧЕВА","https://www.youtube.com/watch?v=UYTy_NFyHpU",49.7967977,30.1310853
"Bila Tserkva","15118","Тина Кароль","https://www.youtube.com/watch?v=DZFetvNNg-E",49.7967977,30.1310853
"Bila Tserkva","1309","Злата Огневич","https://www.youtube.com/watch?v=v7Zv3OeA_-8",49.7967977,30.1310853
"Bila Tserkva","80175","Надя Дорофеева","https://www.youtube.com/watch?v=j6-Bh-ID8qE",49.7967977,30.1310853
"Bila Tserkva","117863","Мари Краймбрери","https://www.youtube.com/watch?v=sLPfohg5wVc",49.7967977,30.1310853
"Bila Tserkva","10682","Jerry Heil","https://www.youtube.com/watch?v=x05Z6SjLZF0",49.7967977,30.1310853
"Bila Tserkva","142225","Boosin","https://www.youtube.com/watch?v=CTwiB1uw9sQ",49.7967977,30.1310853
"Bila Tserkva","120109","Бумбокс","https://www.youtube.com/watch?v=DZFetvNNg-E",49.7967977,30.1310853
"Bila Tserkva","463388","MONATIK","https://www.youtube.com/watch?v=BfFK1oQaO80",49.7967977,30.1310853
"Bila Tserkva","6919","Roman Skorpion","https://www.youtube.com/watch?v=S9s0qvkY3qw",49.7967977,30.1310853
"Bila Tserkva","11419","Антитіла","https://www.youtube.com/watch?v=0kExxJnXbQE",49.7967977,30.1310853
"Bila Tserkva","14058","MOZGI","https://www.youtube.com/watch?v=BnKoZM_9Hqc",49.7967977,30.1310853
"Bila Tserkva","590155","Время и Стекло","https://www.youtube.com/watch?v=NJPXs7J7JyY",49.7967977,30.1310853
"Bila Tserkva","145230","Океан Ельзи","https://www.youtube.com/watch?v=--Wokwe4-i0",49.7967977,30.1310853
"Bila Tserkva","5328","TAYANNA","https://www.youtube.com/watch?v=WUecqqNXCw4",49.7967977,30.1310853
"Bila Tserkva","27067","Alyosha","https://www.youtube.com/watch?v=iyoakIm6R84",49.7967977,30.1310853
"Bila Tserkva","5387","Alyona Alyona","https://www.youtube.com/watch?v=RUx6JnDSNdc",49.7967977,30.1310853
"Bila Tserkva","10505","Скрябін","https://www.youtube.com/watch?v=Xpmf7UQGZjM",49.7967977,30.1310853
"Bila Tserkva","9007","Христина Соловій","https://www.youtube.com/watch?v=JGQLSObiTEQ",49.7967977,30.1310853
"Bila Tserkva","13624","НЕАНГЕЛЫ","https://www.youtube.com/watch?v=8pavsyH93Vs",49.7967977,30.1310853
"Bila Tserkva","3520","Pianoбой","https://www.youtube.com/watch?v=WlehDxoZ5Es",49.7967977,30.1310853
"Bila Tserkva","19504","DZIDZIO","https://www.youtube.com/watch?v=PDaPqQd1Mns",49.7967977,30.1310853
"Bila Tserkva","101440","Alekseev","https://www.youtube.com/watch?v=maSPbpjC8uA",49.7967977,30.1310853
"Bila Tserkva","10660","ПТП","https://www.youtube.com/watch?v=NJVMJ37ffyk",49.7967977,30.1310853
"Bila Tserkva","161986","T-Fest","https://www.youtube.com/watch?v=4-Pp-MEdKIA",49.7967977,30.1310853
"Bila Tserkva","165999","Потап и Настя","https://www.youtube.com/watch?v=TlPTO6WstRU",49.7967977,30.1310853
"Bila Tserkva","46338","Олег Винник","https://www.youtube.com/watch?v=NJVMJ37ffyk",49.7967977,30.1310853
"Bila Tserkva","93586","ЯрмаК","https://www.youtube.com/watch?v=tzWggCnYVWU",49.7967977,30.1310853
"Bila Tserkva","21832","Без обмежень","https://www.youtube.com/watch?v=Esg-zJ29ReU",49.7967977,30.1310853
"Bila Tserkva","17524","Алина Гросу","https://www.youtube.com/watch?v=s0pKsN4-jLs",49.7967977,30.1310853
"Bila Tserkva","4498","Jamala","https://www.youtube.com/watch?v=B-rnM-MwRHY",49.7967977,30.1310853
"Bila Tserkva","381235","MARUV","https://www.youtube.com/watch?v=CTwiB1uw9sQ",49.7967977,30.1310853
"Bishkek","75365","Потап и Настя","https://www.youtube.com/watch?v=TlPTO6WstRU",42.8746212,74.5697617
"Bishkek","23020","Boosin","https://www.youtube.com/watch?v=CTwiB1uw9sQ",42.8746212,74.5697617
"Bishkek","27113","Alekseev","https://www.youtube.com/watch?v=maSPbpjC8uA",42.8746212,74.5697617
"Bishkek","38180","Мари Краймбрери","https://www.youtube.com/watch?v=sLPfohg5wVc",42.8746212,74.5697617
"Bishkek","101798","Quest Pistols Show","https://www.youtube.com/watch?v=eCkBdziK5RM",42.8746212,74.5697617
"Bishkek","16656","Анна Седокова","https://www.youtube.com/watch?v=GF3QwA6bjjo",42.8746212,74.5697617
"Bishkek","480438","NK","https://www.youtube.com/watch?v=yiQwbw1HEGk",42.8746212,74.5697617
"Bishkek","116835","LOBODA","https://www.youtube.com/watch?v=lfH17rgr_Xw",42.8746212,74.5697617
"Bishkek","125982","Надя Дорофеева","https://www.youtube.com/watch?v=j6-Bh-ID8qE",42.8746212,74.5697617
"Bishkek","6698","DSIDE BAND","https://www.youtube.com/watch?v=Sttj6Osdbf0",42.8746212,74.5697617
"Bishkek","9228","НЕАНГЕЛЫ","https://www.youtube.com/watch?v=8pavsyH93Vs",42.8746212,74.5697617
"Bishkek","13770","Бумбокс","https://www.youtube.com/watch?v=DZFetvNNg-E",42.8746212,74.5697617
"Bishkek","3046","Jamala","https://www.youtube.com/watch?v=B-rnM-MwRHY",42.8746212,74.5697617
"Bishkek","89767","Макс Барских","https://www.youtube.com/watch?v=rRsT-yxDb7E",42.8746212,74.5697617
"Bishkek","101672","The Hardkiss","https://www.youtube.com/watch?v=8YwWMYEzhdI",42.8746212,74.5697617
"Bishkek","9675","ТамерланАлёна","https://www.youtube.com/watch?v=Ln0pEzTp-bo",42.8746212,74.5697617
"Bishkek","4215","TAYANNA","https://www.youtube.com/watch?v=WUecqqNXCw4",42.8746212,74.5697617
"Bishkek","22566","Верка Сердючка","https://www.youtube.com/watch?v=fQX6qmLNamM",42.8746212,74.5697617
"Bishkek","23822","Alyosha","https://www.youtube.com/watch?v=iyoakIm6R84",42.8746212,74.5697617
"Bishkek","168348","KAZKA","https://www.youtube.com/watch?v=5Fv19KVVya8",42.8746212,74.5697617
"Bishkek","13927","MOZGI","https://www.youtube.com/watch?v=BnKoZM_9Hqc",42.8746212,74.5697617
"Bishkek","81451","Время и Стекло","https://www.youtube.com/watch?v=NJPXs7J7JyY",42.8746212,74.5697617
"Bishkek","55765","Вера Брежнева","https://www.youtube.com/watch?v=Ec8Yui1PmTs",42.8746212,74.5697617
"Bishkek","81329","Kavabanga Depo Kolibri","https://www.youtube.com/watch?v=ItL2EToQcKg",42.8746212,74.5697617
"Bishkek","2510","Христина Соловій","https://www.youtube.com/watch?v=JGQLSObiTEQ",42.8746212,74.5697617
"Bishkek","264561","Ани Лорак","https://www.youtube.com/watch?v=PDm9HfLCagM",42.8746212,74.5697617
"Bishkek","73250","ЯрмаК","https://www.youtube.com/watch?v=tzWggCnYVWU",42.8746212,74.5697617
"Bishkek","39949","Open Kids","https://www.youtube.com/watch?v=kSrd4zDNEZ0",42.8746212,74.5697617
"Bishkek","169922","Artik & Asti","https://www.youtube.com/watch?v=c7qR3cK8KBs",42.8746212,74.5697617
"Bishkek","11206","Океан Ельзи","https://www.youtube.com/watch?v=--Wokwe4-i0",42.8746212,74.5697617
"Bishkek","80488","MARUV","https://www.youtube.com/watch?v=CTwiB1uw9sQ",42.8746212,74.5697617
"Bishkek","625631","MONATIK","https://www.youtube.com/watch?v=BfFK1oQaO80",42.8746212,74.5697617
"Bishkek","140526","T-Fest","https://www.youtube.com/watch?v=4-Pp-MEdKIA",42.8746212,74.5697617
"Bishkek","131086","Алина Гросу","https://www.youtube.com/watch?v=s0pKsN4-jLs",42.8746212,74.5697617
"Blagoveshchensk","175434","Мари Краймбрери","https://www.youtube.com/watch?v=sLPfohg5wVc",50.2727763,127.5404017
"Blagoveshchensk","425711","LOBODA","https://www.youtube.com/watch?v=lfH17rgr_Xw",50.2727763,127.5404017
"Bohorodchany","8404","Roman Skorpion","https://www.youtube.com/watch?v=S9s0qvkY3qw",48.8078325,24.54095
"Bolshoy Sochi","202786","Alekseev","https://www.youtube.com/watch?v=maSPbpjC8uA",43.6358219,39.7189014
"Bolshoy Sochi","1147540","KAZKA","https://www.youtube.com/watch?v=5Fv19KVVya8",43.6358219,39.7189014
"Bolshoy Sochi","87687","ТамерланАлёна","https://www.youtube.com/watch?v=Ln0pEzTp-bo",43.6358219,39.7189014
"Bolshoy Sochi","43253","Бумбокс","https://www.youtube.com/watch?v=DZFetvNNg-E",43.6358219,39.7189014
"Bolshoy Sochi","21842","Потап и Настя","https://www.youtube.com/watch?v=TlPTO6WstRU",43.6358219,39.7189014
"Bolshoy Sochi","15331","Alyona Alyona","https://www.youtube.com/watch?v=RUx6JnDSNdc",43.6358219,39.7189014
"Bolshoy Sochi","91746","LOBODA","https://www.youtube.com/watch?v=lfH17rgr_Xw",43.6358219,39.7189014
"Bolshoy Sochi","24737","Мари Краймбрери","https://www.youtube.com/watch?v=sLPfohg5wVc",43.6358219,39.7189014
"Bolshoy Sochi","83310","Макс Барских","https://www.youtube.com/watch?v=rRsT-yxDb7E",43.6358219,39.7189014
"Bolshoy Sochi","49580","DSIDE BAND","https://www.youtube.com/watch?v=Sttj6Osdbf0",43.6358219,39.7189014
"Bolshoy Sochi","97621","Надя Дорофеева","https://www.youtube.com/watch?v=j6-Bh-ID8qE",43.6358219,39.7189014
"Bolshoy Sochi","74576","Ани Лорак","https://www.youtube.com/watch?v=PDm9HfLCagM",43.6358219,39.7189014
"Bolshoy Sochi","26745","T-Fest","https://www.youtube.com/watch?v=4-Pp-MEdKIA",43.6358219,39.7189014
"Bolshoy Sochi","489139","Kavabanga Depo Kolibri","https://www.youtube.com/watch?v=ItL2EToQcKg",43.6358219,39.7189014
"Bolshoy Sochi","14837","Вера Брежнева","https://www.youtube.com/watch?v=Ec8Yui1PmTs",43.6358219,39.7189014
"Bolshoy Sochi","344117","NK","https://www.youtube.com/watch?v=yiQwbw1HEGk",43.6358219,39.7189014
"Bolshoy Sochi","13242","Boosin","https://www.youtube.com/watch?v=CTwiB1uw9sQ",43.6358219,39.7189014
"Bolshoy Sochi","10373","Океан Ельзи","https://www.youtube.com/watch?v=--Wokwe4-i0",43.6358219,39.7189014
"Bolshoy Sochi","107371","Оля Полякова","https://www.youtube.com/watch?v=Eo-4AUBnpRg",43.6358219,39.7189014
"Bolshoy Sochi","11424","Тина Кароль","https://www.youtube.com/watch?v=DZFetvNNg-E",43.6358219,39.7189014
"Bolshoy Sochi","46094","Quest Pistols Show","https://www.youtube.com/watch?v=eCkBdziK5RM",43.6358219,39.7189014
"Bolshoy Sochi","17960","Алина Гросу","https://www.youtube.com/watch?v=s0pKsN4-jLs",43.6358219,39.7189014
"Bolshoy Sochi","45046","MARUV","https://www.youtube.com/watch?v=CTwiB1uw9sQ",43.6358219,39.7189014
"Bolshoy Sochi","29623","Artik & Asti","https://www.youtube.com/watch?v=c7qR3cK8KBs",43.6358219,39.7189014
"Bolshoy Sochi","49086","Время и Стекло","https://www.youtube.com/watch?v=NJPXs7J7JyY",43.6358219,39.7189014
"Bolshoy Sochi","134769","Анна Седокова","https://www.youtube.com/watch?v=GF3QwA6bjjo",43.6358219,39.7189014
"Bolshoy Sochi","14511","НЕАНГЕЛЫ","https://www.youtube.com/watch?v=8pavsyH93Vs",43.6358219,39.7189014
"Bolshoy Sochi","16703","Верка Сердючка","https://www.youtube.com/watch?v=fQX6qmLNamM",43.6358219,39.7189014
"Bolshoy Sochi","396348","MONATIK","https://www.youtube.com/watch?v=BfFK1oQaO80",43.6358219,39.7189014
"Bolshoy Sochi","250326","Open Kids","https://www.youtube.com/watch?v=kSrd4zDNEZ0",43.6358219,39.7189014
"Bolshoy Sochi","91941","MOZGI","https://www.youtube.com/watch?v=BnKoZM_9Hqc",43.6358219,39.7189014
"Boryspil'","62407","НЕАНГЕЛЫ","https://www.youtube.com/watch?v=8pavsyH93Vs",50.338222,30.8939274
"Boryspil'","54609","Бумбокс","https://www.youtube.com/watch?v=DZFetvNNg-E",50.338222,30.8939274
"Boryspil'","9015","Pianoбой","https://www.youtube.com/watch?v=WlehDxoZ5Es",50.338222,30.8939274
"Boryspil'","4705","Антитіла","https://www.youtube.com/watch?v=0kExxJnXbQE",50.338222,30.8939274
"Boryspil'","28683","Ірина Федишин","https://www.youtube.com/watch?v=VYjrQY8PKzg",50.338222,30.8939274
"Boryspil'","4199","Скрябін","https://www.youtube.com/watch?v=Xpmf7UQGZjM",50.338222,30.8939274
"Boryspil'","103897","Оля Полякова","https://www.youtube.com/watch?v=Eo-4AUBnpRg",50.338222,30.8939274
"Boryspil'","108257","DZIDZIO","https://www.youtube.com/watch?v=PDaPqQd1Mns",50.338222,30.8939274
"Boryspil'","96591","The Hardkiss","https://www.youtube.com/watch?v=8YwWMYEzhdI",50.338222,30.8939274
"Boryspil'","2847","ПТП","https://www.youtube.com/watch?v=NJVMJ37ffyk",50.338222,30.8939274
"Boryspil'","209180","Олег Винник","https://www.youtube.com/watch?v=NJVMJ37ffyk",50.338222,30.8939274
"Boryspil'","1773","TAYANNA","https://www.youtube.com/watch?v=WUecqqNXCw4",50.338222,30.8939274
"Boryspil'","8236","Без обмежень","https://www.youtube.com/watch?v=Esg-zJ29ReU",50.338222,30.8939274
"Boryspil'","90147","MOZGI","https://www.youtube.com/watch?v=BnKoZM_9Hqc",50.338222,30.8939274
"Boryspil'","9220","Jamala","https://www.youtube.com/watch?v=B-rnM-MwRHY",50.338222,30.8939274
"Boryspil'","3124","Христина Соловій","https://www.youtube.com/watch?v=JGQLSObiTEQ",50.338222,30.8939274
"Boryspil'","2466","Alyona Alyona","https://www.youtube.com/watch?v=RUx6JnDSNdc",50.338222,30.8939274
"Boyarka","24988","Jerry Heil","https://www.youtube.com/watch?v=x05Z6SjLZF0",50.317117,30.298167
"Boyarka","29349","Бумбокс","https://www.youtube.com/watch?v=DZFetvNNg-E",50.317117,30.298167
"Boyarka","41284","Антитіла","https://www.youtube.com/watch?v=0kExxJnXbQE",50.317117,30.298167
"Boyarka","1635","Христина Соловій","https://www.youtube.com/watch?v=JGQLSObiTEQ",50.317117,30.298167
"Brest","54182","NK","https://www.youtube.com/watch?v=yiQwbw1HEGk",48.390394,-4.486076
"Brest","4489","Скрябін","https://www.youtube.com/watch?v=Xpmf7UQGZjM",48.390394,-4.486076
